Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180596	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'HeLa'	1.4	0.0098192730679936	
ENSG00000180596	homo sapiens	E-GEOD-35493	'atypical teratoid / rhabdoid tumor' vs 'normal'	1.4	0.018233575589491	
ENSG00000180596	homo sapiens	E-GEOD-5823	'c-MYC knockdown' vs 'none' in 'MCF-7'	1.4	0.0186103857538043	
ENSG00000180596	homo sapiens	E-GEOD-45758	'Panc-2.12; PD032590; 15 milligram per kilogram' vs 'Panc-2.12; vehicle; '	1.4	0.0301118117557028	
ENSG00000180596	homo sapiens	E-GEOD-57116	'3 h DRB 0 min 4sU' vs 'untreated'	-1.4	0.0472219693537241	
ENSG00000180596	homo sapiens	E-GEOD-68086	'pancreatic adenocarcinoma' vs 'normal'	1.3	2.21090657552147e-12	
ENSG00000180596	homo sapiens	E-GEOD-33643	'BEZ235; max' vs 'DMSO; '	-1.3	0.00000273536111194933	
ENSG00000180596	homo sapiens	E-GEOD-29137	'Numb5 overexpression' vs 'control' in 'MCF7'	-1.3	0.0000770376304275086	
ENSG00000180596	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation prior to experiment' vs 'not cultured with DMSO' in 'none'	1.3	0.00012437796675718	
ENSG00000180596	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast CCD1112Sk' vs 'MDAMB231; normal'	1.3	0.000167727122511871	
ENSG00000180596	homo sapiens	E-GEOD-36509	'LBH589 (panobinostat)' vs 'DMSO' in 'H295R'	-1.3	0.000677617076035494	
ENSG00000180596	homo sapiens	E-GEOD-66270	'tumour staging pT3; disease staging 2; neoplasm' vs 'normal tissue adjacent to neoplasm'	1.3	0.00164978911030721	
ENSG00000180596	homo sapiens	E-MTAB-4771	'astrocyte overexpressing 7 genes' vs 'glioblastoma cell line'	-1.3	0.00300135377063148	
ENSG00000180596	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'MDAMB468; DMEM-F12 media'	-1.3	0.00453978473490171	
ENSG00000180596	homo sapiens	E-MTAB-8677	'SPI1 -/-' vs 'SPI1 +/+'	-1.3	0.00512983513970554	
ENSG00000180596	homo sapiens	E-MTAB-7033	'p63 knockdown by siRNA' vs 'scrambled siRNA' in 'BxPC-3'	1.3	0.00950160579164235	
ENSG00000180596	homo sapiens	E-GEOD-56940	'siRAD51B and 2 millimolar hydroxyurea' vs 'control and 2 millimolar hydroxyurea'	1.3	0.0114176231983311	
ENSG00000180596	homo sapiens	E-MTAB-5231	'adenocarcinoma' vs 'normal tissue adjacent to adenocarcinoma'	1.3	0.0163312331054149	
ENSG00000180596	homo sapiens	E-MTAB-3619	'brct expression' vs '(no brct expression) GFP control' in 'UV'	1.3	0.0214465770903064	
ENSG00000180596	homo sapiens	E-GEOD-31782	'JMJD6 knock-down; MDAMB231' vs 'scrambled siRNA; MDAMB231'	1.3	0.0259458261955852	
ENSG00000180596	homo sapiens	E-MTAB-93	'TIAR siRNA' vs 'control siRNA'	1.3	0.0269346340231458	
ENSG00000180596	homo sapiens	E-MTAB-7591	'SFRP2 overexpression' vs 'wild type' in 'U-2987'	1.2	5.95547046292564e-10	
ENSG00000180596	homo sapiens	E-MTAB-73	'doxycycline-mediated repression of FOXP3' vs 'expression of FOXP3'	-1.2	5.0509251614139e-7	
ENSG00000180596	homo sapiens	E-MTAB-9848	'doxorubicin; 100 nanomolar' vs 'none' in 'ZNF84 siRNA'	1.2	0.00000562059669623951	
ENSG00000180596	homo sapiens	E-MTAB-688	'FOXP3 expression' vs 'doxycycline-mediated repression of FOXP3' in 'control siRNA'	1.2	0.0000154844718662048	
ENSG00000180596	homo sapiens	E-MTAB-5917	'interferon gamma; 1 day' vs 'none; 3 day' in 'phorbol 13-acetate 12-myristate; 100 nanomolar'	1.2	0.0000876519257863342	
ENSG00000180596	homo sapiens	E-MTAB-3645	'Hypoxia' vs 'Normoxia' in 'A2780cis; Cisplatin'	-1.2	0.000127767664729373	
ENSG00000180596	homo sapiens	E-GEOD-26525	'geldanamycin, IC50' vs 'DMSO' at '48 hour'	1.2	0.000188679790090379	
ENSG00000180596	homo sapiens	E-GEOD-68086	'hepatobiliary carcinoma' vs 'normal'	1.2	0.000207698670895782	
ENSG00000180596	homo sapiens	E-GEOD-19639	'long term estrogen deprived' vs 'control' in 'ZR75-1'	-1.2	0.000285252640757288	
ENSG00000180596	homo sapiens	E-GEOD-48433	'HCT-15; adenocarcinoma of colon; P10' vs 'HCT-15; adenocarcinoma of colon; P0'	-1.2	0.00055653915292271	
ENSG00000180596	homo sapiens	E-GEOD-35006	'32 degree celsius; p53 status on' vs '37 degree celsius; p53 status off' in 'BT474'	1.2	0.000633187410033576	
ENSG00000180596	homo sapiens	E-GEOD-41678	'MDAMB231; cocultured with fibroblast HFFF2' vs 'MDAMB231; normal'	1.2	0.000883452439127383	
ENSG00000180596	homo sapiens	E-GEOD-56788	'CCNK knock-down' vs 'mock'	1.2	0.00145200042169266	
ENSG00000180596	homo sapiens	E-MTAB-5690	'DMSO-mediated cell differentiation prior to experiment' vs 'not cultured with DMSO' in 'interferon gamma'	1.2	0.00160078109861231	
ENSG00000180596	homo sapiens	E-MTAB-10304	'lapatinib; 500 nanomolar; 7 day' vs 'dimethyl sulfoxide; 1 day'	-1.2	0.00184229174712051	
ENSG00000180596	homo sapiens	E-MTAB-5690	'interferon gamma' vs 'none' in 'DMSO-mediated cell differentiation during experiment'	1.2	0.00478111717562468	
ENSG00000180596	homo sapiens	E-MTAB-5285	'gefitinib; 24 hour' vs 'none; 2 hour'	1.2	0.00549108646532619	
ENSG00000180596	homo sapiens	E-GEOD-48433	'COLO 205; adenocarcinoma of colon; P10' vs 'COLO 205; adenocarcinoma of colon; P0'	1.2	0.0106855424715089	
ENSG00000180596	homo sapiens	E-MTAB-9712	'RRx-1; 20 micromolar' vs 'none'	1.2	0.0148933958984807	
ENSG00000180596	homo sapiens	E-GEOD-35493	'glioblastoma' vs 'normal'	1.2	0.0156186456412435	
ENSG00000180596	homo sapiens	E-GEOD-55541	'CA-PDGFRA + sh-p53' vs 'mock'	1.2	0.019558033018763	
ENSG00000180596	homo sapiens	E-GEOD-49608	'4 hour' vs '0 hour' in 'MDA-LM2'	-1.1	0	
ENSG00000180596	homo sapiens	E-GEOD-49608	'2 hour' vs '0 hour' in 'MDA-MB-231'	-1.1	2.84274770112025e-50	
ENSG00000180596	homo sapiens	E-GEOD-44077	'non-small cell lung carcinoma' vs 'normal'	1.1	6.04281408652215e-22	
ENSG00000180596	homo sapiens	E-GEOD-63452	'12 hour' vs '0 hour' in 'MCF-10A'	-1.1	7.01994401560699e-22	
ENSG00000180596	homo sapiens	E-GEOD-51403	'17beta-estradiol; 10 nanomolar' vs 'vehicle'	-1.1	5.08654895198534e-10	
ENSG00000180596	homo sapiens	E-GEOD-61966	'501Mel; shBRG1 knockdown' vs '501Mel; control'	-1.1	1.4254387983125e-7	
ENSG00000180596	homo sapiens	E-MTAB-2758	'osmium-based compound' vs 'control' at '48 hour'	-1.1	2.15397395445674e-7	
ENSG00000180596	homo sapiens	E-GEOD-18842	'non-small cell lung cancer' vs 'normal'	1.1	2.7026446855042e-7	
ENSG00000180596	homo sapiens	E-GEOD-45757	'Panc-2.03; CI-1040; 2 millimolar' vs 'Panc-2.03; vehicle; '	1.1	0.0000266534079114766	
ENSG00000180596	homo sapiens	E-GEOD-45757	'Panc-2.13; CI-1040; 2 millimolar' vs 'Panc-2.13; vehicle; '	1.1	0.0000355099537183649	
ENSG00000180596	homo sapiens	E-GEOD-53965	'10 micromolar; Nutlin-3' vs 'DMSO control'	-1.1	0.0000601294466157526	
ENSG00000180596	homo sapiens	E-GEOD-41678	'Cal51; cocultured with fibroblast HFF1' vs 'Cal51; normal'	-1.1	0.0000975255294710872	
ENSG00000180596	homo sapiens	E-GEOD-26525	'geldanamycin, IC50' vs 'DMSO' at '24 hour'	1.1	0.000218078798260937	
ENSG00000180596	homo sapiens	E-GEOD-58966	'shGATA' vs 'control' in 'ARCaPM-DR'	1.1	0.000263426193479914	
ENSG00000180596	homo sapiens	E-GEOD-66493	'cisplatin' at '24 hour' vs 'none' at '0 hour'	-1.1	0.000332409517108493	
ENSG00000180596	homo sapiens	E-GEOD-62673	'deprived of Lysine' vs 'control media' in 'MCF7' at '24 hour'	1.1	0.000575180286683327	
ENSG00000180596	homo sapiens	E-GEOD-48433	'HL-60(TB); promyelocytic leukemia; P04' vs 'HL-60(TB); promyelocytic leukemia; P0'	1.1	0.00141075793977786	
ENSG00000180596	homo sapiens	E-GEOD-11791	'zinc; 75 millimolar; p-delta-MT-Myc' vs 'zinc; 75 millimolar; empty vector'	-1.1	0.00165692395106033	
ENSG00000180596	homo sapiens	E-GEOD-56788	'TGM5 knock-down' vs 'mock'	1.1	0.00254608376462103	
ENSG00000180596	homo sapiens	E-GEOD-45757	'Panc-3.27; CI-1040; 2 millimolar' vs 'Panc-3.27; vehicle; '	1.1	0.00266688413705467	
ENSG00000180596	homo sapiens	E-GEOD-15799	'NS398 100 micromolar' vs 'DMSO'	-1.1	0.00361305473080344	
ENSG00000180596	homo sapiens	E-GEOD-39091	'MLN4924; 650 nanomolar' vs 'DMSO; 0.065 percent' in 'BRCA1'	-1.1	0.00595068805476212	
