Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000180573	homo sapiens	E-MTAB-8579	'ERBB2 siRNA' vs 'scrambled siRNA'	1.3	2.16757943834962e-21	
ENSG00000180573	homo sapiens	E-MTAB-7197	'RNF40 knockdown by siRNA' vs 'scrambled siRNA' in 'TNFα; 10ng/ml for 30 minutes'	1.3	9.11116260408782e-15	
ENSG00000180573	homo sapiens	E-MTAB-9848	'doxorubicin; 100 nanomolar' vs 'none' in 'scrambled siRNA'	1.3	4.11850339819588e-13	
ENSG00000180573	homo sapiens	E-MTAB-9848	'doxorubicin; 100 nanomolar' vs 'none' in 'ZNF84 siRNA'	1.3	6.38433093914212e-13	
ENSG00000180573	homo sapiens	E-GEOD-56788	'EIF3L knock-down' vs 'mock'	1.3	5.37130863462372e-12	
ENSG00000180573	homo sapiens	E-MTAB-6647	'hypoxia' vs 'normoxia' in 'CAL120; Plasmax media'	1.3	2.32478341602652e-10	
ENSG00000180573	homo sapiens	E-GEOD-46493	'doxorubicin; 0.6 microgram per milliliter' vs 'none'	-1.3	8.63420543940022e-7	
ENSG00000180573	homo sapiens	E-GEOD-23031	'ribavirin 100 microgram per milliliter' vs 'phosphate buffered saline'	-1.3	0.00000129923019748338	
ENSG00000180573	homo sapiens	E-GEOD-48403	'after androgen ablation therapy' vs 'before androgen ablation therapy'	-1.3	0.00000158379206028228	
ENSG00000180573	homo sapiens	E-GEOD-33455	'DU-145; converted to docetaxel resistant cells' vs 'DU-145; none'	1.3	0.00000386495912412997	
ENSG00000180573	homo sapiens	E-GEOD-48433	'HCT-15; adenocarcinoma of colon; P01' vs 'HCT-15; adenocarcinoma of colon; P0'	-1.3	0.00000645856262930647	
ENSG00000180573	homo sapiens	E-MEXP-1996	'ACO2-V5 overexpression 
