Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
ENSG00000184678	homo sapiens	E-GEOD-22139	'DAOY M2.1; MYC overexpression' vs 'DAOY; wild type'	-1.5	0.00109387458629098	
ENSG00000184678	homo sapiens	E-MTAB-2581	'chronic myelogenous leukemia' vs 'normal' in 'hematopoietic stem cell'	-1.5	0.00167767446513699	
ENSG00000184678	homo sapiens	E-GEOD-31019	'interferon-alpha + U0126' vs 'none' in 'HT1080' at '12 hour'	1.5	0.0277427675915923	
ENSG00000184678	homo sapiens	E-GEOD-10780	'breast carcinoma' vs 'normal'	1.4	1.33732879368515e-20	
ENSG00000184678	homo sapiens	E-GEOD-48403	'after androgen ablation therapy' vs 'before androgen ablation therapy'	-1.4	2.26202938912562e-14	
ENSG00000184678	homo sapiens	E-MTAB-6564	'RNPS1 knockdown and rescue with RNPS1 loss of function mutant' vs 'wild type phenotype'	-1.4	2.16178853187642e-11	
ENSG00000184678	homo sapiens	E-GEOD-63452	'24 hour' vs '0 hour' in 'MCF-10A'	-1.4	8.9313848507422e-9	
ENSG00000184678	homo sapiens	E-GEOD-7835	'deferoxamine; 100 nanomolar echinomycin' vs 'deferoxamine; none'	1.4	5.16487767093685e-7	
ENSG00000184678	homo sapiens	E-GEOD-21750	'malignant mesothelioma; ERK1 knockdown' vs 'malignant mesothelioma; scrambled control'	-1.4	9.88152377441851e-7	
ENSG00000184678	homo sapiens	E-GEOD-49644	'TGFb-induced epithelial-mesenchymal transition' vs 'normal' in 'NCI-H358'	1.4	0.00000143557740691966	
ENSG00000184678	homo sapiens	E-GEOD-33455	'PC3; converted to docetaxel resistant cells' vs 'PC3; none'	1.4	0.00000362625511591883	
ENSG00000184678	homo sapiens	E-GEOD-37827	'SARS coronavirus Urbani' vs 'none' at '48 hour'	1.4	0.00000697075465064255	
ENSG00000184678	homo sapiens	E-GEOD-29137	'Numb6 overexpression' vs 'control' in 'MCF7'	-1.4	0.000015986390823206	
ENSG00000184678	homo sapiens	E-GEOD-56788	'CCNK knock-down' vs 'mock'	1.4	0.0000316400286736703	
